0	15	0
0.02	14.976	-1.2
0.04	14.928	-2.4
0.06	14.856000000000002	-3.5999999999999996
0.08	14.760000000000002	-4.8
0.1	14.640000000000002	-6
0.12000000000000001	14.496000000000002	-7.2
0.14	14.328000000000003	-8.4
0.16	14.136000000000003	-9.6
0.18	13.920000000000003	-10.799999999999999
0.19999999999999998	13.680000000000003	-11.999999999999998
0.21999999999999997	13.416000000000004	-13.199999999999998
0.23999999999999996	13.128000000000004	-14.399999999999997
0.25999999999999995	12.816000000000004	-15.599999999999996
0.27999999999999997	12.480000000000004	-16.799999999999997
0.3	12.120000000000005	-17.999999999999996
0.32	11.736000000000004	-19.199999999999996
0.34	11.328000000000005	-20.399999999999995
0.36000000000000004	10.896000000000004	-21.599999999999994
0.38000000000000006	10.440000000000005	-22.799999999999994
0.4000000000000001	9.960000000000004	-23.999999999999993
0.4200000000000001	9.456000000000005	-25.199999999999992
0.4400000000000001	8.928000000000004	-26.39999999999999
0.46000000000000013	8.376000000000005	-27.59999999999999
0.48000000000000015	7.800000000000005	-28.79999999999999
0.5000000000000001	7.2000000000000055	-29.99999999999999
0.5200000000000001	6.600000000000006	-30
0.5400000000000001	6.000000000000006	-30
0.5600000000000002	5.400000000000007	-30
0.5800000000000002	4.800000000000007	-30
0.6000000000000002	4.200000000000007	-30
0.6200000000000002	3.600000000000007	-30
0.6400000000000002	3.000000000000007	-30
0.6600000000000003	2.400000000000007	-30
0.6800000000000003	1.800000000000007	-30
0.7000000000000003	1.2000000000000068	-30
0.7200000000000003	0.6000000000000069	-30
0.7400000000000003	6.8833827526759706e-15	-30
0.7600000000000003	359.40000000000003	-30
0.7800000000000004	358.8	-30
0.8000000000000004	358.2	-30
0.8200000000000004	357.59999999999997	-30
0.8400000000000004	356.99999999999994	-30
0.8600000000000004	356.3999999999999	-30
0.8800000000000004	355.7999999999999	-30
0.9000000000000005	355.1999999999999	-30
0.9200000000000005	354.59999999999985	-30
0.9400000000000005	353.99999999999983	-30
0.9600000000000005	353.3999999999998	-30
0.9800000000000005	352.7999999999998	-30
1.0000000000000004	352.19999999999976	-30
1.0200000000000005	351.59999999999974	-30
1.0400000000000005	350.9999999999997	-30
1.0600000000000005	350.3999999999997	-30
1.0800000000000005	349.79999999999967	-30
1.1000000000000005	349.19999999999965	-30
1.1200000000000006	348.5999999999996	-30
1.1400000000000006	347.9999999999996	-30
1.1600000000000006	347.3999999999996	-30
1.1800000000000006	346.79999999999956	-30
1.2000000000000006	346.19999999999953	-30
1.2200000000000006	345.5999999999995	-30
1.2400000000000007	344.9999999999995	-30
1.2600000000000007	344.39999999999947	-30
1.2800000000000007	343.79999999999944	-30
1.3000000000000007	343.1999999999994	-30
1.3200000000000007	342.5999999999994	-30
1.3400000000000007	341.9999999999994	-30
1.3600000000000008	341.39999999999935	-30
1.3800000000000008	340.79999999999933	-30
1.4000000000000008	340.1999999999993	-30
1.4200000000000008	339.5999999999993	-30
1.4400000000000008	338.99999999999926	-30
1.4600000000000009	338.39999999999924	-30
1.4800000000000009	337.7999999999992	-30
1.5000000000000009	337.1999999999992	-30
1.520000000000001	336.62399999999917	-28.8
1.540000000000001	336.07199999999915	-27.6
1.560000000000001	335.54399999999913	-26.400000000000002
1.580000000000001	335.0399999999991	-25.200000000000003
1.600000000000001	334.5599999999991	-24.000000000000004
1.620000000000001	334.1039999999991	-22.800000000000004
1.640000000000001	333.67199999999906	-21.600000000000005
1.660000000000001	333.26399999999904	-20.400000000000006
1.680000000000001	332.87999999999903	-19.200000000000006
1.700000000000001	332.519999999999	-18.000000000000007
1.720000000000001	332.183999999999	-16.800000000000008
1.740000000000001	331.871999999999	-15.600000000000009
1.7600000000000011	331.583999999999	-14.40000000000001
1.7800000000000011	331.31999999999897	-13.20000000000001
1.8000000000000012	331.07999999999896	-12.00000000000001
1.8200000000000012	330.86399999999895	-10.800000000000011
1.8400000000000012	330.67199999999895	-9.600000000000012
1.8600000000000012	330.50399999999894	-8.400000000000013
1.8800000000000012	330.35999999999893	-7.200000000000013
1.9000000000000012	330.23999999999893	-6.000000000000012
1.9200000000000013	330.1439999999989	-4.800000000000012
1.9400000000000013	330.0719999999989	-3.600000000000012
1.9600000000000013	330.0239999999989	-2.400000000000012
1.9800000000000013	330	-1.200000000000012
2.0000000000000013	330	0
2.0200000000000014	330	0
2.0400000000000014	330	0
2.0600000000000014	330	0
2.0800000000000014	330	0
2.1000000000000014	330	0
2.1200000000000014	330	0
2.1400000000000015	330	0
2.1600000000000015	330	0
2.1800000000000015	330	0
2.2000000000000015	330	0
2.2200000000000015	330	0
2.2400000000000015	330	0
2.2600000000000016	330	0
2.2800000000000016	330	0
2.3000000000000016	330	0
2.3200000000000016	330	0
2.3400000000000016	330	0
2.3600000000000017	330	0
2.3800000000000017	330	0
2.4000000000000017	330	0
2.4200000000000017	330	0
2.4400000000000017	330	0
2.4600000000000017	330	0
2.4800000000000018	330	0
2.5000000000000018	330	0
2.520000000000002	330	0
2.540000000000002	330	0
2.560000000000002	330	0
2.580000000000002	330	0
2.600000000000002	330	0
2.620000000000002	330	0
2.640000000000002	330	0
2.660000000000002	330	0
2.680000000000002	330	0
2.700000000000002	330	0
2.720000000000002	330	0
2.740000000000002	330	0
2.760000000000002	330	0
2.780000000000002	330	0
2.800000000000002	330	0
2.820000000000002	330	0
2.840000000000002	330	0
2.860000000000002	330	0
2.880000000000002	330	0
2.900000000000002	330	0
2.920000000000002	330	0
2.940000000000002	330	0
2.960000000000002	330	0
2.980000000000002	330	0
3.000000000000002	330	0
